,pert_id,cell_iname,pert_dose_num,pert_time_num
REP.A002_PC3_24H:F21,BRD-K16730910,PC3,1.11111,24.0
REP.A002_PC3_24H:F22,BRD-K16730910,PC3,0.37037,24.0
REP.A002_PC3_24H:F23,BRD-K16730910,PC3,0.123457,24.0
REP.A002_PC3_24H:F24,BRD-K16730910,PC3,0.0411523,24.0
REP.A002_PC3_24H:N19,BRD-K99964838,PC3,10.0,24.0
REP.A002_PC3_24H:N20,BRD-K99964838,PC3,3.33333,24.0
REP.A002_PC3_24H:N21,BRD-K99964838,PC3,1.11111,24.0
REP.A002_PC3_24H:N22,BRD-K99964838,PC3,0.37037,24.0
REP.A002_PC3_24H:N23,BRD-K99964838,PC3,0.123457,24.0
REP.A002_PC3_24H:N24,BRD-K99964838,PC3,0.0411523,24.0
REP.A004_A549_24H:D19,BRD-K20285085,A549,10.0,24.0
REP.A004_A549_24H:D20,BRD-K20285085,A549,3.33333,24.0
REP.A004_A549_24H:D21,BRD-K20285085,A549,1.11111,24.0
REP.A004_A549_24H:D22,BRD-K20285085,A549,0.37037,24.0
REP.A004_A549_24H:D23,BRD-K20285085,A549,0.123457,24.0
REP.A004_A549_24H:D24,BRD-K20285085,A549,0.0411523,24.0
REP.A004_A549_24H:K19,BRD-K21718444,A549,10.0,24.0
REP.A004_A549_24H:K20,BRD-K21718444,A549,3.33333,24.0
REP.A004_A549_24H:K21,BRD-K21718444,A549,1.11111,24.0
REP.A004_A549_24H:K22,BRD-K21718444,A549,0.37037,24.0
REP.A004_A549_24H:K23,BRD-K21718444,A549,0.123457,24.0
REP.A004_A549_24H:K24,BRD-K21718444,A549,0.0411523,24.0
REP.A004_A549_24H:L07,BRD-K19540840,A549,10.0,24.0
REP.A004_A549_24H:L08,BRD-K19540840,A549,3.33333,24.0
REP.A004_A549_24H:L09,BRD-K19540840,A549,1.11111,24.0
REP.A004_A549_24H:L10,BRD-K19540840,A549,0.37037,24.0
REP.A004_A549_24H:L11,BRD-K19540840,A549,0.123457,24.0
REP.A004_A549_24H:L12,BRD-K19540840,A549,0.0411523,24.0
REP.A004_A549_24H:L19,BRD-K22134346,A549,10.0,24.0
REP.A004_A549_24H:L20,BRD-K22134346,A549,3.33333,24.0
REP.A004_A549_24H:L21,BRD-K22134346,A549,1.11111,24.0
REP.A004_A549_24H:L22,BRD-K22134346,A549,0.37037,24.0
REP.A004_A549_24H:L23,BRD-K22134346,A549,0.123457,24.0
REP.A004_A549_24H:L24,BRD-K22134346,A549,0.0411523,24.0
REP.A004_MCF7_24H:D19,BRD-K20285085,MCF7,10.0,24.0
REP.A004_MCF7_24H:D20,BRD-K20285085,MCF7,3.33333,24.0
REP.A004_MCF7_24H:D21,BRD-K20285085,MCF7,1.11111,24.0
REP.A004_MCF7_24H:D22,BRD-K20285085,MCF7,0.37037,24.0
REP.A004_MCF7_24H:D23,BRD-K20285085,MCF7,0.123457,24.0
REP.A004_MCF7_24H:D24,BRD-K20285085,MCF7,0.0411523,24.0
REP.A004_MCF7_24H:K19,BRD-K21718444,MCF7,10.0,24.0
REP.A004_MCF7_24H:K20,BRD-K21718444,MCF7,3.33333,24.0
REP.A004_MCF7_24H:K21,BRD-K21718444,MCF7,1.11111,24.0
REP.A004_MCF7_24H:K22,BRD-K21718444,MCF7,0.37037,24.0
REP.A004_MCF7_24H:K23,BRD-K21718444,MCF7,0.123457,24.0
REP.A004_MCF7_24H:K24,BRD-K21718444,MCF7,0.0411523,24.0
REP.A004_MCF7_24H:L07,BRD-K19540840,MCF7,10.0,24.0
REP.A004_MCF7_24H:L08,BRD-K19540840,MCF7,3.33333,24.0
REP.A004_MCF7_24H:L09,BRD-K19540840,MCF7,1.11111,24.0
REP.A004_MCF7_24H:L10,BRD-K19540840,MCF7,0.37037,24.0
REP.A004_MCF7_24H:L11,BRD-K19540840,MCF7,0.123457,24.0
REP.A004_MCF7_24H:L12,BRD-K19540840,MCF7,0.0411523,24.0
REP.A004_MCF7_24H:L19,BRD-K22134346,MCF7,10.0,24.0
REP.A004_MCF7_24H:L20,BRD-K22134346,MCF7,3.33333,24.0
REP.A004_MCF7_24H:L21,BRD-K22134346,MCF7,1.11111,24.0
REP.A004_MCF7_24H:L22,BRD-K22134346,MCF7,0.37037,24.0
REP.A004_MCF7_24H:L23,BRD-K22134346,MCF7,0.123457,24.0
REP.A004_MCF7_24H:L24,BRD-K22134346,MCF7,0.0411523,24.0
REP.A004_PC3_24H:D19,BRD-K20285085,PC3,10.0,24.0
REP.A004_PC3_24H:D20,BRD-K20285085,PC3,3.33333,24.0
REP.A004_PC3_24H:D21,BRD-K20285085,PC3,1.11111,24.0
REP.A004_PC3_24H:D22,BRD-K20285085,PC3,0.37037,24.0
REP.A004_PC3_24H:D23,BRD-K20285085,PC3,0.123457,24.0
REP.A004_PC3_24H:D24,BRD-K20285085,PC3,0.0411523,24.0
REP.A004_PC3_24H:K19,BRD-K21718444,PC3,10.0,24.0
REP.A004_PC3_24H:K20,BRD-K21718444,PC3,3.33333,24.0
REP.A004_PC3_24H:K21,BRD-K21718444,PC3,1.11111,24.0
REP.A004_PC3_24H:K22,BRD-K21718444,PC3,0.37037,24.0
REP.A004_PC3_24H:K23,BRD-K21718444,PC3,0.123457,24.0
REP.A004_PC3_24H:K24,BRD-K21718444,PC3,0.0411523,24.0
REP.A004_PC3_24H:L07,BRD-K19540840,PC3,10.0,24.0
REP.A004_PC3_24H:L08,BRD-K19540840,PC3,3.33333,24.0
REP.A004_PC3_24H:L09,BRD-K19540840,PC3,1.11111,24.0
REP.A004_PC3_24H:L10,BRD-K19540840,PC3,0.37037,24.0
REP.A004_PC3_24H:L11,BRD-K19540840,PC3,0.123457,24.0
REP.A004_PC3_24H:L12,BRD-K19540840,PC3,0.0411523,24.0
REP.A004_PC3_24H:L19,BRD-K22134346,PC3,10.0,24.0
REP.A004_PC3_24H:L20,BRD-K22134346,PC3,3.33333,24.0
REP.A004_PC3_24H:L21,BRD-K22134346,PC3,1.11111,24.0
REP.A004_PC3_24H:L22,BRD-K22134346,PC3,0.37037,24.0
REP.A004_PC3_24H:L23,BRD-K22134346,PC3,0.123457,24.0
REP.A004_PC3_24H:L24,BRD-K22134346,PC3,0.0411523,24.0
REP.A005_A549_24H:D07,BRD-A08545410,A549,10.0,24.0
REP.A005_A549_24H:D08,BRD-A08545410,A549,3.33333,24.0
REP.A005_A549_24H:D09,BRD-A08545410,A549,1.11111,24.0
REP.A005_A549_24H:D10,BRD-A08545410,A549,0.37037,24.0
REP.A005_A549_24H:D11,BRD-A08545410,A549,0.123457,24.0
REP.A005_A549_24H:D12,BRD-A08545410,A549,0.0411523,24.0
REP.A005_A549_24H:E01,BRD-K08799216,A549,10.0,24.0
REP.A005_A549_24H:E02,BRD-K08799216,A549,3.33333,24.0
REP.A005_A549_24H:E03,BRD-K08799216,A549,1.11111,24.0
REP.A005_A549_24H:E04,BRD-K08799216,A549,0.37037,24.0
REP.A005_A549_24H:E05,BRD-K08799216,A549,0.123457,24.0
REP.A005_A549_24H:E06,BRD-K08799216,A549,0.0411523,24.0
REP.A005_MCF7_24H:D07,BRD-A08545410,MCF7,10.0,24.0
REP.A005_MCF7_24H:D08,BRD-A08545410,MCF7,3.33333,24.0
REP.A005_MCF7_24H:D09,BRD-A08545410,MCF7,1.11111,24.0
REP.A005_MCF7_24H:D10,BRD-A08545410,MCF7,0.37037,24.0
REP.A005_MCF7_24H:D11,BRD-A08545410,MCF7,0.123457,24.0
REP.A005_MCF7_24H:D12,BRD-A08545410,MCF7,0.0411523,24.0
REP.A005_MCF7_24H:E01,BRD-K08799216,MCF7,10.0,24.0
REP.A005_MCF7_24H:E02,BRD-K08799216,MCF7,3.33333,24.0
REP.A005_MCF7_24H:E03,BRD-K08799216,MCF7,1.11111,24.0
REP.A005_MCF7_24H:E04,BRD-K08799216,MCF7,0.37037,24.0
REP.A005_MCF7_24H:E05,BRD-K08799216,MCF7,0.123457,24.0
REP.A005_MCF7_24H:E06,BRD-K08799216,MCF7,0.0411523,24.0
REP.A005_PC3_24H:D07,BRD-A08545410,PC3,10.0,24.0
REP.A005_PC3_24H:D08,BRD-A08545410,PC3,3.33333,24.0
REP.A005_PC3_24H:D09,BRD-A08545410,PC3,1.11111,24.0
REP.A005_PC3_24H:D10,BRD-A08545410,PC3,0.37037,24.0
REP.A005_PC3_24H:D11,BRD-A08545410,PC3,0.123457,24.0
REP.A005_PC3_24H:D12,BRD-A08545410,PC3,0.0411523,24.0
REP.A005_PC3_24H:E01,BRD-K08799216,PC3,10.0,24.0
REP.A005_PC3_24H:E02,BRD-K08799216,PC3,3.33333,24.0
REP.A005_PC3_24H:E03,BRD-K08799216,PC3,1.11111,24.0
REP.A005_PC3_24H:E04,BRD-K08799216,PC3,0.37037,24.0
REP.A005_PC3_24H:E05,BRD-K08799216,PC3,0.123457,24.0
REP.A005_PC3_24H:E06,BRD-K08799216,PC3,0.0411523,24.0
REP.A006_MCF7_24H:P19,BRD-K24576554,MCF7,10.0,24.0
REP.A006_MCF7_24H:P20,BRD-K24576554,MCF7,3.33333,24.0
REP.A006_MCF7_24H:P21,BRD-K24576554,MCF7,1.11111,24.0
REP.A006_MCF7_24H:P22,BRD-K24576554,MCF7,0.37037,24.0
REP.A006_MCF7_24H:P23,BRD-K24576554,MCF7,0.123457,24.0
REP.A006_MCF7_24H:P24,BRD-K24576554,MCF7,0.0411523,24.0
REP.A006_PC3_24H:P19,BRD-K24576554,PC3,10.0,24.0
REP.A006_PC3_24H:P20,BRD-K24576554,PC3,3.33333,24.0
REP.A006_PC3_24H:P21,BRD-K24576554,PC3,1.11111,24.0
REP.A006_PC3_24H:P22,BRD-K24576554,PC3,0.37037,24.0
REP.A006_PC3_24H:P23,BRD-K24576554,PC3,0.123457,24.0
REP.A006_PC3_24H:P24,BRD-K24576554,PC3,0.0411523,24.0
REP.A007_MCF7_24H:B13,BRD-K42805893,MCF7,10.0,24.0
REP.A007_MCF7_24H:B14,BRD-K42805893,MCF7,3.33333,24.0
REP.A007_MCF7_24H:B15,BRD-K42805893,MCF7,1.11111,24.0
REP.A007_MCF7_24H:B16,BRD-K42805893,MCF7,0.37037,24.0
REP.A007_MCF7_24H:B17,BRD-K42805893,MCF7,0.123457,24.0
REP.A007_MCF7_24H:B18,BRD-K42805893,MCF7,0.0411523,24.0
REP.A007_MCF7_24H:K01,BRD-K53665955,MCF7,10.0,24.0
REP.A007_MCF7_24H:K02,BRD-K53665955,MCF7,3.33333,24.0
REP.A007_MCF7_24H:K03,BRD-K53665955,MCF7,1.11111,24.0
REP.A007_MCF7_24H:K04,BRD-K53665955,MCF7,0.37037,24.0
REP.A007_MCF7_24H:K05,BRD-K53665955,MCF7,0.123457,24.0
REP.A007_MCF7_24H:K06,BRD-K53665955,MCF7,0.0411523,24.0
REP.A007_PC3_24H:B13,BRD-K42805893,PC3,10.0,24.0
REP.A007_PC3_24H:B14,BRD-K42805893,PC3,3.33333,24.0
REP.A007_PC3_24H:B15,BRD-K42805893,PC3,1.11111,24.0
REP.A007_PC3_24H:B16,BRD-K42805893,PC3,0.37037,24.0
REP.A007_PC3_24H:B17,BRD-K42805893,PC3,0.123457,24.0
REP.A007_PC3_24H:B18,BRD-K42805893,PC3,0.0411523,24.0
REP.A007_PC3_24H:K01,BRD-K53665955,PC3,10.0,24.0
REP.A007_PC3_24H:K02,BRD-K53665955,PC3,3.33333,24.0
REP.A007_PC3_24H:K03,BRD-K53665955,PC3,1.11111,24.0
REP.A007_PC3_24H:K04,BRD-K53665955,PC3,0.37037,24.0
REP.A007_PC3_24H:K05,BRD-K53665955,PC3,0.123457,24.0
REP.A007_PC3_24H:K06,BRD-K53665955,PC3,0.0411523,24.0
REP.A008_MCF7_24H:A07,BRD-A68009927,MCF7,10.0,24.0
REP.A008_MCF7_24H:A08,BRD-A68009927,MCF7,3.33333,24.0
REP.A008_MCF7_24H:A09,BRD-A68009927,MCF7,1.11111,24.0
REP.A008_MCF7_24H:A10,BRD-A68009927,MCF7,0.37037,24.0
REP.A008_MCF7_24H:A11,BRD-A68009927,MCF7,0.123457,24.0
REP.A008_MCF7_24H:A12,BRD-A68009927,MCF7,0.0411523,24.0
REP.A008_MCF7_24H:C01,BRD-K36740062,MCF7,10.0,24.0
REP.A008_MCF7_24H:C02,BRD-K36740062,MCF7,3.33333,24.0
REP.A008_MCF7_24H:C03,BRD-K36740062,MCF7,1.11111,24.0
REP.A008_MCF7_24H:C04,BRD-K36740062,MCF7,0.37037,24.0
REP.A008_MCF7_24H:C05,BRD-K36740062,MCF7,0.123457,24.0
REP.A008_MCF7_24H:C06,BRD-K36740062,MCF7,0.0411523,24.0
REP.A008_MCF7_24H:H07,BRD-K77771411,MCF7,10.0,24.0
REP.A008_MCF7_24H:H08,BRD-K77771411,MCF7,3.33333,24.0
REP.A008_MCF7_24H:H09,BRD-K77771411,MCF7,1.11111,24.0
REP.A008_MCF7_24H:H10,BRD-K77771411,MCF7,0.37037,24.0
REP.A008_MCF7_24H:H11,BRD-K77771411,MCF7,0.123457,24.0
REP.A008_MCF7_24H:H12,BRD-K77771411,MCF7,0.0411523,24.0
REP.A008_PC3_24H:A07,BRD-A68009927,PC3,10.0,24.0
REP.A008_PC3_24H:A08,BRD-A68009927,PC3,3.33333,24.0
REP.A008_PC3_24H:A09,BRD-A68009927,PC3,1.11111,24.0
REP.A008_PC3_24H:A10,BRD-A68009927,PC3,0.37037,24.0
REP.A008_PC3_24H:A11,BRD-A68009927,PC3,0.123457,24.0
REP.A008_PC3_24H:A12,BRD-A68009927,PC3,0.0411523,24.0
REP.A008_PC3_24H:C01,BRD-K36740062,PC3,10.0,24.0
REP.A008_PC3_24H:C02,BRD-K36740062,PC3,3.33333,24.0
REP.A008_PC3_24H:C03,BRD-K36740062,PC3,1.11111,24.0
REP.A008_PC3_24H:C04,BRD-K36740062,PC3,0.37037,24.0
REP.A008_PC3_24H:C05,BRD-K36740062,PC3,0.123457,24.0
REP.A008_PC3_24H:C06,BRD-K36740062,PC3,0.0411523,24.0
REP.A008_PC3_24H:H07,BRD-K77771411,PC3,10.0,24.0
REP.A008_PC3_24H:H08,BRD-K77771411,PC3,3.33333,24.0
REP.A008_PC3_24H:H09,BRD-K77771411,PC3,1.11111,24.0
REP.A008_PC3_24H:H10,BRD-K77771411,PC3,0.37037,24.0
REP.A008_PC3_24H:H11,BRD-K77771411,PC3,0.123457,24.0
REP.A008_PC3_24H:H12,BRD-K77771411,PC3,0.0411523,24.0
REP.A009_A549_24H:N13,BRD-K33610132,A549,10.0,24.0
REP.A009_A549_24H:N14,BRD-K33610132,A549,3.33333,24.0
REP.A009_A549_24H:N15,BRD-K33610132,A549,1.11111,24.0
REP.A009_A549_24H:N16,BRD-K33610132,A549,0.37037,24.0
REP.A009_A549_24H:N17,BRD-K33610132,A549,0.123457,24.0
REP.A009_A549_24H:N18,BRD-K33610132,A549,0.0411523,24.0
REP.A009_MCF7_24H:N13,BRD-K33610132,MCF7,10.0,24.0
REP.A009_MCF7_24H:N14,BRD-K33610132,MCF7,3.33333,24.0
REP.A009_MCF7_24H:N15,BRD-K33610132,MCF7,1.11111,24.0
REP.A009_MCF7_24H:N16,BRD-K33610132,MCF7,0.37037,24.0
REP.A009_MCF7_24H:N17,BRD-K33610132,MCF7,0.123457,24.0
REP.A009_MCF7_24H:N18,BRD-K33610132,MCF7,0.0411523,24.0
REP.A009_PC3_24H:N13,BRD-K33610132,PC3,10.0,24.0
REP.A009_PC3_24H:N14,BRD-K33610132,PC3,3.33333,24.0
REP.A009_PC3_24H:N15,BRD-K33610132,PC3,1.11111,24.0
REP.A009_PC3_24H:N16,BRD-K33610132,PC3,0.37037,24.0
REP.A009_PC3_24H:N17,BRD-K33610132,PC3,0.123457,24.0
REP.A009_PC3_24H:N18,BRD-K33610132,PC3,0.0411523,24.0
REP.A010_A549_24H:F13,BRD-K12994359,A549,10.0,24.0
REP.A010_A549_24H:F14,BRD-K12994359,A549,3.33333,24.0
REP.A010_A549_24H:F15,BRD-K12994359,A549,1.11111,24.0
REP.A010_A549_24H:F16,BRD-K12994359,A549,0.37037,24.0
REP.A010_A549_24H:F17,BRD-K12994359,A549,0.123457,24.0
REP.A010_A549_24H:F18,BRD-K12994359,A549,0.0411523,24.0
REP.A010_A549_24H:F19,BRD-A13084692,A549,10.0,24.0
REP.A010_A549_24H:F20,BRD-A13084692,A549,3.33333,24.0
REP.A010_A549_24H:F21,BRD-A13084692,A549,1.11111,24.0
REP.A010_A549_24H:F22,BRD-A13084692,A549,0.37037,24.0
REP.A010_A549_24H:F23,BRD-A13084692,A549,0.123457,24.0
REP.A010_A549_24H:F24,BRD-A13084692,A549,0.0411523,24.0
REP.A010_A549_24H:I01,BRD-K13646352,A549,10.0,24.0
REP.A010_A549_24H:I02,BRD-K13646352,A549,3.33333,24.0
REP.A010_A549_24H:I03,BRD-K13646352,A549,1.11111,24.0
REP.A010_A549_24H:I04,BRD-K13646352,A549,0.37037,24.0
REP.A010_A549_24H:I05,BRD-K13646352,A549,0.123457,24.0
REP.A010_A549_24H:I06,BRD-K13646352,A549,0.0411523,24.0
REP.A010_A549_24H:J01,BRD-K13662825,A549,10.0,24.0
REP.A010_A549_24H:J02,BRD-K13662825,A549,3.33333,24.0
REP.A010_A549_24H:J03,BRD-K13662825,A549,1.11111,24.0
REP.A010_A549_24H:J04,BRD-K13662825,A549,0.37037,24.0
REP.A010_A549_24H:J05,BRD-K13662825,A549,0.123457,24.0
REP.A010_A549_24H:J06,BRD-K13662825,A549,0.0411523,24.0
REP.A010_MCF7_24H:F13,BRD-K12994359,MCF7,10.0,24.0
REP.A010_MCF7_24H:F14,BRD-K12994359,MCF7,3.33333,24.0
REP.A010_MCF7_24H:F15,BRD-K12994359,MCF7,1.11111,24.0
REP.A010_MCF7_24H:F16,BRD-K12994359,MCF7,0.37037,24.0
REP.A010_MCF7_24H:F17,BRD-K12994359,MCF7,0.123457,24.0
REP.A010_MCF7_24H:F18,BRD-K12994359,MCF7,0.0411523,24.0
REP.A010_MCF7_24H:F19,BRD-A13084692,MCF7,10.0,24.0
REP.A010_MCF7_24H:F20,BRD-A13084692,MCF7,3.33333,24.0
REP.A010_MCF7_24H:F21,BRD-A13084692,MCF7,1.11111,24.0
REP.A010_MCF7_24H:F22,BRD-A13084692,MCF7,0.37037,24.0
REP.A010_MCF7_24H:F23,BRD-A13084692,MCF7,0.123457,24.0
REP.A010_MCF7_24H:F24,BRD-A13084692,MCF7,0.0411523,24.0
REP.A010_MCF7_24H:I01,BRD-K13646352,MCF7,10.0,24.0
REP.A010_MCF7_24H:I02,BRD-K13646352,MCF7,3.33333,24.0
REP.A010_MCF7_24H:I03,BRD-K13646352,MCF7,1.11111,24.0
REP.A010_MCF7_24H:I04,BRD-K13646352,MCF7,0.37037,24.0
REP.A010_MCF7_24H:I05,BRD-K13646352,MCF7,0.123457,24.0
REP.A010_MCF7_24H:I06,BRD-K13646352,MCF7,0.0411523,24.0
REP.A010_MCF7_24H:J01,BRD-K13662825,MCF7,10.0,24.0
REP.A010_MCF7_24H:J02,BRD-K13662825,MCF7,3.33333,24.0
REP.A010_MCF7_24H:J03,BRD-K13662825,MCF7,1.11111,24.0
REP.A010_MCF7_24H:J04,BRD-K13662825,MCF7,0.37037,24.0
REP.A010_MCF7_24H:J05,BRD-K13662825,MCF7,0.123457,24.0
REP.A010_MCF7_24H:J06,BRD-K13662825,MCF7,0.0411523,24.0
REP.A010_PC3_24H:F13,BRD-K12994359,PC3,10.0,24.0
REP.A010_PC3_24H:F14,BRD-K12994359,PC3,3.33333,24.0
REP.A010_PC3_24H:F15,BRD-K12994359,PC3,1.11111,24.0
REP.A010_PC3_24H:F16,BRD-K12994359,PC3,0.37037,24.0
REP.A010_PC3_24H:F17,BRD-K12994359,PC3,0.123457,24.0
REP.A010_PC3_24H:F18,BRD-K12994359,PC3,0.0411523,24.0
REP.A010_PC3_24H:F19,BRD-A13084692,PC3,10.0,24.0
REP.A010_PC3_24H:F20,BRD-A13084692,PC3,3.33333,24.0
REP.A010_PC3_24H:F21,BRD-A13084692,PC3,1.11111,24.0
REP.A010_PC3_24H:F22,BRD-A13084692,PC3,0.37037,24.0
REP.A010_PC3_24H:F23,BRD-A13084692,PC3,0.123457,24.0
REP.A010_PC3_24H:F24,BRD-A13084692,PC3,0.0411523,24.0
REP.A010_PC3_24H:I01,BRD-K13646352,PC3,10.0,24.0
REP.A010_PC3_24H:I02,BRD-K13646352,PC3,3.33333,24.0
REP.A010_PC3_24H:I03,BRD-K13646352,PC3,1.11111,24.0
REP.A010_PC3_24H:I04,BRD-K13646352,PC3,0.37037,24.0
REP.A010_PC3_24H:I05,BRD-K13646352,PC3,0.123457,24.0
REP.A010_PC3_24H:I06,BRD-K13646352,PC3,0.0411523,24.0
REP.A010_PC3_24H:J01,BRD-K13662825,PC3,10.0,24.0
REP.A010_PC3_24H:J02,BRD-K13662825,PC3,3.33333,24.0
REP.A010_PC3_24H:J03,BRD-K13662825,PC3,1.11111,24.0
REP.A010_PC3_24H:J04,BRD-K13662825,PC3,0.37037,24.0
REP.A010_PC3_24H:J05,BRD-K13662825,PC3,0.123457,24.0
REP.A010_PC3_24H:J06,BRD-K13662825,PC3,0.0411523,24.0
REP.A011_A549_24H:O07,BRD-K07691486,A549,10.0,24.0
REP.A011_A549_24H:O08,BRD-K07691486,A549,3.33333,24.0
REP.A011_A549_24H:O09,BRD-K07691486,A549,1.11111,24.0
REP.A011_A549_24H:O10,BRD-K07691486,A549,0.37037,24.0
REP.A011_A549_24H:O11,BRD-K07691486,A549,0.123457,24.0
REP.A011_A549_24H:O12,BRD-K07691486,A549,0.0411523,24.0
REP.A011_MCF7_24H:O07,BRD-K07691486,MCF7,10.0,24.0
REP.A011_MCF7_24H:O08,BRD-K07691486,MCF7,3.33333,24.0
REP.A011_MCF7_24H:O09,BRD-K07691486,MCF7,1.11111,24.0
REP.A011_MCF7_24H:O10,BRD-K07691486,MCF7,0.37037,24.0
REP.A011_MCF7_24H:O11,BRD-K07691486,MCF7,0.123457,24.0
REP.A011_MCF7_24H:O12,BRD-K07691486,MCF7,0.0411523,24.0
REP.A011_PC3_24H:O07,BRD-K07691486,PC3,10.0,24.0
REP.A011_PC3_24H:O08,BRD-K07691486,PC3,3.33333,24.0
REP.A011_PC3_24H:O09,BRD-K07691486,PC3,1.11111,24.0
REP.A011_PC3_24H:O10,BRD-K07691486,PC3,0.37037,24.0
REP.A011_PC3_24H:O11,BRD-K07691486,PC3,0.123457,24.0
REP.A011_PC3_24H:O12,BRD-K07691486,PC3,0.0411523,24.0
REP.A012_A549_24H:L13,BRD-K02637541,A549,10.0,24.0
REP.A012_A549_24H:L14,BRD-K02637541,A549,3.33333,24.0
REP.A012_A549_24H:L15,BRD-K02637541,A549,1.11111,24.0
REP.A012_A549_24H:L16,BRD-K02637541,A549,0.37037,24.0
REP.A012_A549_24H:L17,BRD-K02637541,A549,0.123457,24.0
REP.A012_A549_24H:L18,BRD-K02637541,A549,0.0411523,24.0
REP.A012_A549_24H:P19,BRD-K03449891,A549,10.0,24.0
REP.A012_A549_24H:P20,BRD-K03449891,A549,3.33333,24.0
REP.A012_A549_24H:P21,BRD-K03449891,A549,1.11111,24.0
REP.A012_A549_24H:P22,BRD-K03449891,A549,0.37037,24.0
REP.A012_A549_24H:P23,BRD-K03449891,A549,0.123457,24.0
REP.A012_A549_24H:P24,BRD-K03449891,A549,0.0411523,24.0
REP.A012_MCF7_24H:L13,BRD-K02637541,MCF7,10.0,24.0
REP.A012_MCF7_24H:L14,BRD-K02637541,MCF7,3.33333,24.0
REP.A012_MCF7_24H:L15,BRD-K02637541,MCF7,1.11111,24.0
REP.A012_MCF7_24H:L16,BRD-K02637541,MCF7,0.37037,24.0
REP.A012_MCF7_24H:L17,BRD-K02637541,MCF7,0.123457,24.0
REP.A012_MCF7_24H:L18,BRD-K02637541,MCF7,0.0411523,24.0
REP.A012_MCF7_24H:P19,BRD-K03449891,MCF7,10.0,24.0
REP.A012_MCF7_24H:P20,BRD-K03449891,MCF7,3.33333,24.0
REP.A012_MCF7_24H:P21,BRD-K03449891,MCF7,1.11111,24.0
REP.A012_MCF7_24H:P22,BRD-K03449891,MCF7,0.37037,24.0
REP.A012_MCF7_24H:P23,BRD-K03449891,MCF7,0.123457,24.0
REP.A012_MCF7_24H:P24,BRD-K03449891,MCF7,0.0411523,24.0
REP.A012_PC3_24H:L13,BRD-K02637541,PC3,10.0,24.0
REP.A012_PC3_24H:L14,BRD-K02637541,PC3,3.33333,24.0
REP.A012_PC3_24H:L15,BRD-K02637541,PC3,1.11111,24.0
REP.A012_PC3_24H:L16,BRD-K02637541,PC3,0.37037,24.0
REP.A012_PC3_24H:L17,BRD-K02637541,PC3,0.123457,24.0
REP.A012_PC3_24H:L18,BRD-K02637541,PC3,0.0411523,24.0
REP.A012_PC3_24H:P19,BRD-K03449891,PC3,10.0,24.0
REP.A012_PC3_24H:P20,BRD-K03449891,PC3,3.33333,24.0
REP.A012_PC3_24H:P21,BRD-K03449891,PC3,1.11111,24.0
REP.A012_PC3_24H:P22,BRD-K03449891,PC3,0.37037,24.0
REP.A012_PC3_24H:P23,BRD-K03449891,PC3,0.123457,24.0
REP.A012_PC3_24H:P24,BRD-K03449891,PC3,0.0411523,24.0
REP.A014_A549_24H:B13,BRD-K56032964,A549,10.0,24.0
REP.A014_A549_24H:B14,BRD-K56032964,A549,3.33333,24.0
REP.A014_A549_24H:B15,BRD-K56032964,A549,1.11111,24.0
REP.A014_A549_24H:B16,BRD-K56032964,A549,0.37037,24.0
REP.A014_A549_24H:B17,BRD-K56032964,A549,0.123457,24.0
REP.A014_A549_24H:B18,BRD-K56032964,A549,0.0411523,24.0
REP.A014_A549_24H:K14,BRD-K37764012,A549,3.33333,24.0
REP.A014_A549_24H:K15,BRD-K37764012,A549,1.11111,24.0
REP.A014_A549_24H:K16,BRD-K37764012,A549,0.37037,24.0
REP.A014_A549_24H:K17,BRD-K37764012,A549,0.123457,24.0
REP.A014_A549_24H:K18,BRD-K37764012,A549,0.0411523,24.0
REP.A014_MCF7_24H:B13,BRD-K56032964,MCF7,10.0,24.0
REP.A014_MCF7_24H:B14,BRD-K56032964,MCF7,3.33333,24.0
REP.A014_MCF7_24H:B15,BRD-K56032964,MCF7,1.11111,24.0
REP.A014_MCF7_24H:B16,BRD-K56032964,MCF7,0.37037,24.0
REP.A014_MCF7_24H:B17,BRD-K56032964,MCF7,0.123457,24.0
REP.A014_MCF7_24H:B18,BRD-K56032964,MCF7,0.0411523,24.0
REP.A014_MCF7_24H:K13,BRD-K37764012,MCF7,10.0,24.0
REP.A014_MCF7_24H:K14,BRD-K37764012,MCF7,3.33333,24.0
REP.A014_MCF7_24H:K15,BRD-K37764012,MCF7,1.11111,24.0
REP.A014_MCF7_24H:K16,BRD-K37764012,MCF7,0.37037,24.0
REP.A014_MCF7_24H:K17,BRD-K37764012,MCF7,0.123457,24.0
REP.A014_MCF7_24H:K18,BRD-K37764012,MCF7,0.0411523,24.0
REP.A014_PC3_24H:B13,BRD-K56032964,PC3,10.0,24.0
REP.A014_PC3_24H:B14,BRD-K56032964,PC3,3.33333,24.0
REP.A014_PC3_24H:B15,BRD-K56032964,PC3,1.11111,24.0
REP.A014_PC3_24H:B16,BRD-K56032964,PC3,0.37037,24.0
REP.A014_PC3_24H:B17,BRD-K56032964,PC3,0.123457,24.0
REP.A014_PC3_24H:B18,BRD-K56032964,PC3,0.0411523,24.0
REP.A014_PC3_24H:K13,BRD-K37764012,PC3,10.0,24.0
REP.A014_PC3_24H:K14,BRD-K37764012,PC3,3.33333,24.0
